,node_number,drone_number,capacity_of_drones,arc_weight,result,type
133,49,3,540,10,-1,Not Cover
134,49,3,540,15,-1,Not Cover
135,49,3,540,20,-1,Not Cover
136,49,3,540,25,-1,Not Cover
137,49,3,540,30,-1,Not Cover
138,49,3,600,5,-1,Not Cover
139,49,3,600,10,-1,Not Cover
140,49,3,600,15,-1,Not Cover
141,49,3,600,20,-1,Not Cover
142,49,3,600,25,-1,Not Cover
143,49,3,600,30,-1,Not Cover
144,49,4,180,5,-1,Not Cover
145,49,4,180,10,-1,Not Cover
146,49,4,180,15,-1,Not Cover
147,49,4,180,20,-1,Not Cover
148,49,4,180,25,-1,Not Cover
149,49,4,180,30,-1,Not Cover
150,49,4,240,5,-1,Not Cover
151,49,4,240,10,-1,Not Cover
152,49,4,240,15,-1,Not Cover
153,49,4,240,20,-1,Not Cover
154,49,4,240,25,-1,Not Cover
155,49,4,240,30,-1,Not Cover
156,49,4,300,5,-1,Not Cover
157,49,4,300,10,-1,Not Cover
158,49,4,300,15,-1,Not Cover
159,49,4,300,20,-1,Not Cover
160,49,4,300,25,-1,Not Cover
161,49,4,300,30,-1,Not Cover
162,49,4,360,5,-1,Not Cover
163,49,4,360,10,-1,Not Cover
164,49,4,360,15,-1,Not Cover
165,49,4,360,20,-1,Not Cover
166,49,4,360,25,-1,Not Cover
167,49,4,360,30,-1,Not Cover
168,49,4,420,5,-1,Not Cover
169,49,4,420,10,-1,Not Cover
170,49,4,420,15,-1,Not Cover
171,49,4,420,20,-1,Not Cover
172,49,4,420,25,-1,Not Cover
173,49,4,420,30,-1,Not Cover
174,49,4,480,5,-1,Not Cover
175,49,4,480,10,-1,Not Cover
176,49,4,480,15,-1,Not Cover
177,49,4,480,20,-1,Not Cover
178,49,4,480,25,-1,Not Cover
179,49,4,480,30,-1,Not Cover
180,49,4,540,5,-1,Not Cover
181,49,4,540,10,-1,Not Cover
182,49,4,540,15,-1,Not Cover
183,49,4,540,20,-1,Not Cover
184,49,4,540,25,-1,Not Cover
185,49,4,540,30,-1,Not Cover
186,49,4,600,5,-1,Not Cover
187,49,4,600,10,-1,Not Cover
188,49,4,600,15,-1,Not Cover
189,49,4,600,20,-1,Not Cover
190,49,4,600,25,-1,Not Cover
191,49,4,600,30,-1,Not Cover
192,49,5,180,5,-1,Not Cover
193,49,5,180,10,-1,Not Cover
194,49,5,180,15,-1,Not Cover
195,49,5,180,20,-1,Not Cover
196,49,5,180,25,-1,Not Cover
197,49,5,180,30,-1,Not Cover
198,49,5,240,5,-1,Not Cover
199,49,5,240,10,-1,Not Cover
200,49,5,240,15,-1,Not Cover
201,49,5,240,20,-1,Not Cover
202,49,5,240,25,-1,Not Cover
203,49,5,240,30,-1,Not Cover
204,49,5,300,5,-1,Not Cover
205,49,5,300,10,-1,Not Cover
206,49,5,300,15,-1,Not Cover
207,49,5,300,20,-1,Not Cover
208,49,5,300,25,-1,Not Cover
209,49,5,300,30,-1,Not Cover
210,49,5,360,5,-1,Not Cover
211,49,5,360,10,-1,Not Cover
212,49,5,360,15,-1,Not Cover
213,49,5,360,20,-1,Not Cover
214,49,5,360,25,-1,Not Cover
215,49,5,360,30,-1,Not Cover
216,49,5,420,5,-1,Not Cover
217,49,5,420,10,-1,Not Cover
218,49,5,420,15,-1,Not Cover
219,49,5,420,20,-1,Not Cover
220,49,5,420,25,-1,Not Cover
221,49,5,420,30,-1,Not Cover
222,49,5,480,5,-1,Not Cover
223,49,5,480,10,-1,Not Cover
224,49,5,480,15,-1,Not Cover
225,49,5,480,20,-1,Not Cover
226,49,5,480,25,-1,Not Cover
227,49,5,480,30,-1,Not Cover
228,49,5,540,5,-1,Not Cover
229,49,5,540,10,-1,Not Cover
230,49,5,540,15,-1,Not Cover
231,49,5,540,20,-1,Not Cover
232,49,5,540,25,-1,Not Cover
233,49,5,540,30,-1,Not Cover
234,49,5,600,5,-1,Not Cover
235,49,5,600,10,-1,Not Cover
236,49,5,600,15,-1,Not Cover
237,49,5,600,20,-1,Not Cover
238,49,5,600,25,-1,Not Cover
239,49,5,600,30,-1,Not Cover
240,49,6,180,5,-1,Not Cover
241,49,6,180,10,-1,Not Cover
242,49,6,180,15,-1,Not Cover
243,49,6,180,20,-1,Not Cover
244,49,6,180,25,-1,Not Cover
245,49,6,180,30,-1,Not Cover
246,49,6,240,5,-1,Not Cover
247,49,6,240,10,-1,Not Cover
248,49,6,240,15,-1,Not Cover
249,49,6,240,20,-1,Not Cover
250,49,6,240,25,-1,Not Cover
251,49,6,240,30,-1,Not Cover
252,49,6,300,5,-1,Not Cover
253,49,6,300,10,-1,Not Cover
254,49,6,300,15,-1,Not Cover
255,49,6,300,20,-1,Not Cover
256,49,6,300,25,-1,Not Cover
257,49,6,300,30,-1,Not Cover
258,49,6,360,5,-1,Not Cover
259,49,6,360,10,-1,Not Cover
260,49,6,360,15,-1,Not Cover
261,49,6,360,20,-1,Not Cover
262,49,6,360,25,-1,Not Cover
263,49,6,360,30,-1,Not Cover
264,49,6,420,5,-1,Not Cover
265,49,6,420,10,-1,Not Cover
266,49,6,420,15,-1,Not Cover
267,49,6,420,20,-1,Not Cover
268,49,6,420,25,-1,Not Cover
269,49,6,420,30,-1,Not Cover
270,49,6,480,5,-1,Not Cover
271,49,6,480,10,-1,Not Cover
272,49,6,480,15,-1,Not Cover
273,49,6,480,20,-1,Not Cover
274,49,6,480,25,-1,Not Cover
275,49,6,480,30,-1,Not Cover
276,49,6,540,5,-1,Not Cover
277,49,6,540,10,-1,Not Cover
278,49,6,540,15,-1,Not Cover
279,49,6,540,20,-1,Not Cover
280,49,6,540,25,-1,Not Cover
281,49,6,540,30,-1,Not Cover
282,49,6,600,5,-1,Not Cover
283,49,6,600,10,-1,Not Cover
284,49,6,600,15,-1,Not Cover
285,49,6,600,20,-1,Not Cover
286,49,6,600,25,-1,Not Cover
287,49,6,600,30,-1,Not Cover
288,49,7,180,5,-1,Not Cover
289,49,7,180,10,-1,Not Cover
290,49,7,180,15,-1,Not Cover
291,49,7,180,20,-1,Not Cover
292,49,7,180,25,-1,Not Cover
293,49,7,180,30,-1,Not Cover
294,49,7,240,5,-1,Not Cover
295,49,7,240,10,-1,Not Cover
296,49,7,240,15,-1,Not Cover
297,49,7,240,20,-1,Not Cover
298,49,7,240,25,-1,Not Cover
299,49,7,240,30,-1,Not Cover
300,49,7,300,5,-1,Not Cover
301,49,7,300,10,-1,Not Cover
302,49,7,300,15,-1,Not Cover
303,49,7,300,20,-1,Not Cover
304,49,7,300,25,-1,Not Cover
305,49,7,300,30,-1,Not Cover
306,49,7,360,5,-1,Not Cover
307,49,7,360,10,-1,Not Cover
308,49,7,360,15,-1,Not Cover
309,49,7,360,20,-1,Not Cover
310,49,7,360,25,-1,Not Cover
311,49,7,360,30,-1,Not Cover
312,49,7,420,5,-1,Not Cover
313,49,7,420,10,-1,Not Cover
314,49,7,420,15,-1,Not Cover
315,49,7,420,20,-1,Not Cover
316,49,7,420,25,-1,Not Cover
317,49,7,420,30,-1,Not Cover
318,49,7,480,5,-1,Not Cover
319,49,7,480,10,-1,Not Cover
320,49,7,480,15,-1,Not Cover
321,49,7,480,20,-1,Not Cover
322,49,7,480,25,-1,Not Cover
323,49,7,480,30,-1,Not Cover
324,49,7,540,5,-1,Not Cover
325,49,7,540,10,-1,Not Cover
326,49,7,540,15,-1,Not Cover
327,49,7,540,20,-1,Not Cover
328,49,7,540,25,-1,Not Cover
329,49,7,540,30,-1,Not Cover
330,49,7,600,5,-1,Not Cover
331,49,7,600,10,-1,Not Cover
332,49,7,600,15,-1,Not Cover
333,49,7,600,20,-1,Not Cover
334,49,7,600,25,-1,Not Cover
335,49,7,600,30,-1,Not Cover
336,49,8,180,5,-1,Not Cover
337,49,8,180,10,-1,Not Cover
338,49,8,180,15,-1,Not Cover
339,49,8,180,20,-1,Not Cover
340,49,8,180,25,-1,Not Cover
341,49,8,180,30,-1,Not Cover
342,49,8,240,5,-1,Not Cover
343,49,8,240,10,-1,Not Cover
344,49,8,240,15,-1,Not Cover
345,49,8,240,20,-1,Not Cover
346,49,8,240,25,-1,Not Cover
347,49,8,240,30,-1,Not Cover
348,49,8,300,5,-1,Not Cover
349,49,8,300,10,-1,Not Cover
350,49,8,300,15,-1,Not Cover
351,49,8,300,20,-1,Not Cover
352,49,8,300,25,-1,Not Cover
353,49,8,300,30,-1,Not Cover
354,49,8,360,5,-1,Not Cover
355,49,8,360,10,-1,Not Cover
356,49,8,360,15,-1,Not Cover
357,49,8,360,20,-1,Not Cover
358,49,8,360,25,-1,Not Cover
359,49,8,360,30,-1,Not Cover
360,49,8,420,5,-1,Not Cover
361,49,8,420,10,-1,Not Cover
362,49,8,420,15,-1,Not Cover
363,49,8,420,20,-1,Not Cover
364,49,8,420,25,-1,Not Cover
365,49,8,420,30,-1,Not Cover
366,49,8,480,5,-1,Not Cover
367,49,8,480,10,-1,Not Cover
368,49,8,480,15,-1,Not Cover
369,49,8,480,20,-1,Not Cover
370,49,8,480,25,-1,Not Cover
371,49,8,480,30,-1,Not Cover
372,49,8,540,5,-1,Not Cover
373,49,8,540,10,-1,Not Cover
374,49,8,540,15,-1,Not Cover
375,49,8,540,20,-1,Not Cover
376,49,8,540,25,-1,Not Cover
377,49,8,540,30,-1,Not Cover
378,49,8,600,5,-1,Not Cover
379,49,8,600,10,-1,Not Cover
380,49,8,600,15,-1,Not Cover
381,49,8,600,20,-1,Not Cover
382,49,8,600,25,-1,Not Cover
383,49,8,600,30,-1,Not Cover
384,49,9,180,5,-1,Not Cover
385,49,9,180,10,-1,Not Cover
386,49,9,180,15,-1,Not Cover
387,49,9,180,20,-1,Not Cover
388,49,9,180,25,-1,Not Cover
389,49,9,180,30,-1,Not Cover
390,49,9,240,5,-1,Not Cover
391,49,9,240,10,-1,Not Cover
392,49,9,240,15,-1,Not Cover
393,49,9,240,20,-1,Not Cover
394,49,9,240,25,-1,Not Cover
395,49,9,240,30,-1,Not Cover
396,49,9,300,5,-1,Not Cover
397,49,9,300,10,-1,Not Cover
398,49,9,300,15,-1,Not Cover
399,49,9,300,20,-1,Not Cover
400,49,9,300,25,-1,Not Cover
401,49,9,300,30,-1,Not Cover
402,49,9,360,5,-1,Not Cover
403,49,9,360,10,-1,Not Cover
404,49,9,360,15,-1,Not Cover
405,49,9,360,20,-1,Not Cover
406,49,9,360,25,-1,Not Cover
407,49,9,360,30,-1,Not Cover
408,49,9,420,5,-1,Not Cover
409,49,9,420,10,-1,Not Cover
410,49,9,420,15,-1,Not Cover
411,49,9,420,20,-1,Not Cover
412,49,9,420,25,-1,Not Cover
413,49,9,420,30,-1,Not Cover
414,49,9,480,5,-1,Not Cover
415,49,9,480,10,-1,Not Cover
416,49,9,480,15,-1,Not Cover
417,49,9,480,20,-1,Not Cover
418,49,9,480,25,-1,Not Cover
419,49,9,480,30,-1,Not Cover
420,49,9,540,5,-1,Not Cover
421,49,9,540,10,-1,Not Cover
422,49,9,540,15,-1,Not Cover
423,49,9,540,20,-1,Not Cover
424,49,9,540,25,-1,Not Cover
425,49,9,540,30,-1,Not Cover
426,49,9,600,5,-1,Not Cover
427,49,9,600,10,-1,Not Cover
428,49,9,600,15,-1,Not Cover
429,49,9,600,20,-1,Not Cover
430,49,9,600,25,-1,Not Cover
431,49,9,600,30,-1,Not Cover
432,49,10,180,5,-1,Not Cover
433,49,10,180,10,-1,Not Cover
434,49,10,180,15,-1,Not Cover
435,49,10,180,20,-1,Not Cover
436,49,10,180,25,-1,Not Cover
437,49,10,180,30,-1,Not Cover
438,49,10,240,5,-1,Not Cover
439,49,10,240,10,-1,Not Cover
440,49,10,240,15,-1,Not Cover
441,49,10,240,20,-1,Not Cover
442,49,10,240,25,-1,Not Cover
443,49,10,240,30,-1,Not Cover
444,49,10,300,5,-1,Not Cover
445,49,10,300,10,-1,Not Cover
446,49,10,300,15,-1,Not Cover
447,49,10,300,20,-1,Not Cover
448,49,10,300,25,-1,Not Cover
449,49,10,300,30,-1,Not Cover
450,49,10,360,5,-1,Not Cover
451,49,10,360,10,-1,Not Cover
452,49,10,360,15,-1,Not Cover
453,49,10,360,20,-1,Not Cover
454,49,10,360,25,-1,Not Cover
455,49,10,360,30,-1,Not Cover
456,49,10,420,5,-1,Not Cover
457,49,10,420,10,-1,Not Cover
458,49,10,420,15,-1,Not Cover
459,49,10,420,20,-1,Not Cover
460,49,10,420,25,-1,Not Cover
461,49,10,420,30,-1,Not Cover
462,49,10,480,5,-1,Not Cover
463,49,10,480,10,-1,Not Cover
464,49,10,480,15,-1,Not Cover
465,49,10,480,20,-1,Not Cover
466,49,10,480,25,-1,Not Cover
467,49,10,480,30,-1,Not Cover
468,49,10,540,5,-1,Not Cover
469,49,10,540,10,-1,Not Cover
470,49,10,540,15,-1,Not Cover
471,49,10,540,20,-1,Not Cover
472,49,10,540,25,-1,Not Cover
473,49,10,540,30,-1,Not Cover
474,49,10,600,5,-1,Not Cover
475,49,10,600,10,-1,Not Cover
476,49,10,600,15,-1,Not Cover
477,49,10,600,20,-1,Not Cover
478,49,10,600,25,-1,Not Cover
479,49,10,600,30,-1,Not Cover
480,49,15,180,5,-1,Not Cover
481,49,15,180,10,-1,Not Cover
482,49,15,180,15,-1,Not Cover
483,49,15,180,20,-1,Not Cover
484,49,15,180,25,-1,Not Cover
485,49,15,180,30,-1,Not Cover
486,49,15,240,5,-1,Not Cover
487,49,15,240,10,-1,Not Cover
488,49,15,240,15,-1,Not Cover
489,49,15,240,20,-1,Not Cover
490,49,15,240,25,-1,Not Cover
491,49,15,240,30,-1,Not Cover
492,49,15,300,5,-1,Not Cover
493,49,15,300,10,-1,Not Cover
494,49,15,300,15,-1,Not Cover
495,49,15,300,20,-1,Not Cover
496,49,15,300,25,-1,Not Cover
497,49,15,300,30,-1,Not Cover
498,49,15,360,5,-1,Not Cover
499,49,15,360,10,-1,Not Cover
500,49,15,360,15,-1,Not Cover
501,49,15,360,20,-1,Not Cover
502,49,15,360,25,-1,Not Cover
503,49,15,360,30,-1,Not Cover
504,49,15,420,5,-1,Not Cover
505,49,15,420,10,-1,Not Cover
506,49,15,420,15,-1,Not Cover
507,49,15,420,20,-1,Not Cover
508,49,15,420,25,-1,Not Cover
509,49,15,420,30,-1,Not Cover
510,49,15,480,5,549.0,Optimal
511,49,15,480,10,-1,Not Cover
512,49,15,480,15,-1,Not Cover
513,49,15,480,20,-1,Not Cover
514,49,15,480,25,-1,Not Cover
515,49,15,480,30,-1,Not Cover
516,49,15,540,5,549.0,Optimal
517,49,15,540,10,-1,Not Cover
518,49,15,540,15,-1,Not Cover
519,49,15,540,20,-1,Not Cover
520,49,15,540,25,-1,Not Cover
521,49,15,540,30,-1,Not Cover
522,49,15,600,5,549.0,Optimal
523,49,15,600,10,1098.0,Optimal
524,49,15,600,15,-1,Not Cover
525,49,15,600,20,-1,Not Cover
526,49,15,600,25,-1,Not Cover
527,49,15,600,30,-1,Not Cover
528,49,20,180,5,-1,Not Cover
529,49,20,180,10,-1,Not Cover
530,49,20,180,15,-1,Not Cover
531,49,20,180,20,-1,Not Cover
532,49,20,180,25,-1,Not Cover
533,49,20,180,30,-1,Not Cover
534,49,20,240,5,-1,Not Cover
535,49,20,240,10,-1,Not Cover
536,49,20,240,15,-1,Not Cover
537,49,20,240,20,-1,Not Cover
538,49,20,240,25,-1,Not Cover
539,49,20,240,30,-1,Not Cover
540,49,20,300,5,-1,Not Cover
541,49,20,300,10,-1,Not Cover
542,49,20,300,15,-1,Not Cover
543,49,20,300,20,-1,Not Cover
544,49,20,300,25,-1,Not Cover
545,49,20,300,30,-1,Not Cover
546,49,20,360,5,745.0,Optimal
547,49,20,360,10,-1,Not Cover
548,49,20,360,15,-1,Not Cover
549,49,20,360,20,-1,Not Cover
550,49,20,360,25,-1,Not Cover
551,49,20,360,30,-1,Not Cover
552,49,20,420,5,756.0,Optimal
553,49,20,420,10,-1,Not Cover
554,49,20,420,15,-1,Not Cover
555,49,20,420,20,-1,Not Cover
556,49,20,420,25,-1,Not Cover
557,49,20,420,30,-1,Not Cover
558,49,20,480,5,732.0,Optimal
559,49,20,480,10,1462.0,Optimal
560,49,20,480,15,-1,Not Cover
561,49,20,480,20,-1,Not Cover
562,49,20,480,25,-1,Not Cover
563,49,20,480,30,-1,Not Cover
564,49,20,540,5,732.0,Optimal
565,49,20,540,10,1462.0,Optimal
566,49,20,540,15,-1,Not Cover
567,49,20,540,20,-1,Not Cover
568,49,20,540,25,-1,Not Cover
569,49,20,540,30,-1,Not Cover
570,49,20,600,5,732.0,Optimal
571,49,20,600,10,1462.0,Optimal
572,49,20,600,15,2196.0,Optimal
573,49,20,600,20,-1,Not Cover
574,49,20,600,25,-1,Not Cover
575,49,20,600,30,-1,Not Cover
576,49,25,180,5,-1,Not Cover
577,49,25,180,10,-1,Not Cover
578,49,25,180,15,-1,Not Cover
579,49,25,180,20,-1,Not Cover
580,49,25,180,25,-1,Not Cover
581,49,25,180,30,-1,Not Cover
582,49,25,240,5,-1,Not Cover
583,49,25,240,10,-1,Not Cover
584,49,25,240,15,-1,Not Cover
585,49,25,240,20,-1,Not Cover
586,49,25,240,25,-1,Not Cover
587,49,25,240,30,-1,Not Cover
588,49,25,300,5,-1,Not Cover
589,49,25,300,10,-1,Not Cover
590,49,25,300,15,-1,Not Cover
591,49,25,300,20,-1,Not Cover
592,49,25,300,25,-1,Not Cover
593,49,25,300,30,-1,Not Cover
594,49,25,360,5,953.0,Optimal
595,49,25,360,10,-1,Not Cover
596,49,25,360,15,-1,Not Cover
597,49,25,360,20,-1,Not Cover
598,49,25,360,25,-1,Not Cover
599,49,25,360,30,-1,Not Cover
600,49,25,420,5,951.0,Optimal
601,49,25,420,10,1905.0,Optimal
602,49,25,420,15,-1,Not Cover
603,49,25,420,20,-1,Not Cover
604,49,25,420,25,-1,Not Cover
605,49,25,420,30,-1,Not Cover
606,49,25,480,5,951.0,Optimal
607,49,25,480,10,1905.0,Optimal
608,49,25,480,15,2858.0,Optimal
609,49,25,480,20,-1,Not Cover
610,49,25,480,25,-1,Not Cover
611,49,25,480,30,-1,Not Cover
612,49,25,540,5,951.0,Optimal
613,49,25,540,10,1905.0,Optimal
614,49,25,540,15,2858.0,Optimal
615,49,25,540,20,-1,Not Cover
616,49,25,540,25,-1,Not Cover
617,49,25,540,30,-1,Not Cover
618,49,25,600,5,951.0,Optimal
619,49,25,600,10,1905.0,Optimal
620,49,25,600,15,2858.0,Optimal
621,49,25,600,20,3810.0,Optimal
622,49,25,600,25,-1,Not Cover
623,49,25,600,30,-1,Not Cover
624,49,30,180,5,-1,Not Cover
625,49,30,180,10,-1,Not Cover
626,49,30,180,15,-1,Not Cover
627,49,30,180,20,-1,Not Cover
628,49,30,180,25,-1,Not Cover
629,49,30,180,30,-1,Not Cover
630,49,30,240,5,-1,Not Cover
631,49,30,240,10,-1,Not Cover
632,49,30,240,15,-1,Not Cover
633,49,30,240,20,-1,Not Cover
634,49,30,240,25,-1,Not Cover
635,49,30,240,30,-1,Not Cover
636,49,30,300,5,-1,Not Solved
637,49,30,300,10,-1,Not Cover
638,49,30,300,15,-1,Not Cover
639,49,30,300,20,-1,Not Cover
640,49,30,300,25,-1,Not Cover
641,49,30,300,30,-1,Not Cover
642,49,30,360,5,1253.0,Optimal
643,49,30,360,10,-1,Not Cover
644,49,30,360,15,-1,Not Cover
645,49,30,360,20,-1,Not Cover
646,49,30,360,25,-1,Not Cover
647,49,30,360,30,-1,Not Cover
648,49,30,420,5,1194.0,Optimal
649,49,30,420,10,2450.0,Optimal
650,49,30,420,15,-1,Not Cover
651,49,30,420,20,-1,Not Cover
652,49,30,420,25,-1,Not Cover
653,49,30,420,30,-1,Not Cover
654,49,30,480,5,1194.0,Optimal
655,49,30,480,10,2394.0,Optimal
656,49,30,480,15,3590.0,Optimal
657,49,30,480,20,-1,Not Cover
658,49,30,480,25,-1,Not Cover
659,49,30,480,30,-1,Not Cover
660,49,30,540,5,1194.0,Optimal
661,49,30,540,10,2394.0,Optimal
662,49,30,540,15,3590.0,Optimal
663,49,30,540,20,4786.0,Optimal
664,49,30,540,25,-1,Not Cover
665,49,30,540,30,-1,Not Cover
666,49,30,600,5,1194.0,Optimal
667,49,30,600,10,2394.0,Optimal
668,49,30,600,15,3590.0,Optimal
669,49,30,600,20,4786.0,Optimal
670,49,30,600,25,-1,Not Cover
671,49,30,600,30,-1,Not Cover
672,49,35,180,5,-1,Not Cover
673,49,35,180,10,-1,Not Cover
674,49,35,180,15,-1,Not Cover
675,49,35,180,20,-1,Not Cover
676,49,35,180,25,-1,Not Cover
677,49,35,180,30,-1,Not Cover
678,49,35,240,5,-1,Not Cover
679,49,35,240,10,-1,Not Cover
680,49,35,240,15,-1,Not Cover
681,49,35,240,20,-1,Not Cover
682,49,35,240,25,-1,Not Cover
683,49,35,240,30,-1,Not Cover
684,49,35,300,5,-1,Not Solved
685,49,35,300,10,-1,Not Cover
686,49,35,300,15,-1,Not Cover
687,49,35,300,20,-1,Not Cover
688,49,35,300,25,-1,Not Cover
689,49,35,300,30,-1,Not Cover
690,49,35,360,5,1504.0,Optimal
691,49,35,360,10,2939.0,Optimal
692,49,35,360,15,-1,Not Cover
693,49,35,360,20,-1,Not Cover
694,49,35,360,25,-1,Not Cover
695,49,35,360,30,-1,Not Cover
696,49,35,420,5,1461.0,Optimal
697,49,35,420,10,2936.0,Optimal
698,49,35,420,15,4394.0,Optimal
699,49,35,420,20,-1,Not Cover
700,49,35,420,25,-1,Not Cover
701,49,35,420,30,-1,Not Cover
702,49,35,480,5,1461.0,Optimal
703,49,35,480,10,2931.0,Optimal
704,49,35,480,15,4394.0,Optimal
705,49,35,480,20,-1,Not Cover
706,49,35,480,25,-1,Not Cover
707,49,35,480,30,-1,Not Cover
708,49,35,540,5,1461.0,Optimal
709,49,35,540,10,2931.0,Optimal
710,49,35,540,15,4394.0,Optimal
711,49,35,540,20,5864.0,Optimal
712,49,35,540,25,-1,Not Cover
713,49,35,540,30,-1,Not Cover
714,49,35,600,5,1461.0,Optimal
715,49,35,600,10,2931.0,Optimal
716,49,35,600,15,4394.0,Optimal
717,49,35,600,20,5864.0,Optimal
718,49,35,600,25,7329.0,Optimal
719,49,35,600,30,-1,Not Cover
720,49,40,180,5,-1,Not Cover
721,49,40,180,10,-1,Not Cover
722,49,40,180,15,-1,Not Cover
723,49,40,180,20,-1,Not Cover
724,49,40,180,25,-1,Not Cover
725,49,40,180,30,-1,Not Cover
726,49,40,240,5,-1,Not Solved
727,49,40,240,10,-1,Not Cover
728,49,40,240,15,-1,Not Cover
729,49,40,240,20,-1,Not Cover
730,49,40,240,25,-1,Not Cover
