,node_number,drone_number,capacity_of_drones,arc_weight,result,type
244,64,6,180,25,-1,Not Cover
245,64,6,180,30,-1,Not Cover
246,64,6,240,5,-1,Not Cover
247,64,6,240,10,-1,Not Cover
248,64,6,240,15,-1,Not Cover
249,64,6,240,20,-1,Not Cover
250,64,6,240,25,-1,Not Cover
251,64,6,240,30,-1,Not Cover
252,64,6,300,5,-1,Not Cover
253,64,6,300,10,-1,Not Cover
254,64,6,300,15,-1,Not Cover
255,64,6,300,20,-1,Not Cover
256,64,6,300,25,-1,Not Cover
257,64,6,300,30,-1,Not Cover
258,64,6,360,5,-1,Not Cover
259,64,6,360,10,-1,Not Cover
260,64,6,360,15,-1,Not Cover
261,64,6,360,20,-1,Not Cover
262,64,6,360,25,-1,Not Cover
263,64,6,360,30,-1,Not Cover
264,64,6,420,5,-1,Not Cover
265,64,6,420,10,-1,Not Cover
266,64,6,420,15,-1,Not Cover
267,64,6,420,20,-1,Not Cover
268,64,6,420,25,-1,Not Cover
269,64,6,420,30,-1,Not Cover
270,64,6,480,5,-1,Not Cover
271,64,6,480,10,-1,Not Cover
272,64,6,480,15,-1,Not Cover
273,64,6,480,20,-1,Not Cover
274,64,6,480,25,-1,Not Cover
275,64,6,480,30,-1,Not Cover
276,64,6,540,5,-1,Not Cover
277,64,6,540,10,-1,Not Cover
278,64,6,540,15,-1,Not Cover
279,64,6,540,20,-1,Not Cover
280,64,6,540,25,-1,Not Cover
281,64,6,540,30,-1,Not Cover
282,64,6,600,5,-1,Not Cover
283,64,6,600,10,-1,Not Cover
284,64,6,600,15,-1,Not Cover
285,64,6,600,20,-1,Not Cover
286,64,6,600,25,-1,Not Cover
287,64,6,600,30,-1,Not Cover
288,64,7,180,5,-1,Not Cover
289,64,7,180,10,-1,Not Cover
290,64,7,180,15,-1,Not Cover
291,64,7,180,20,-1,Not Cover
292,64,7,180,25,-1,Not Cover
293,64,7,180,30,-1,Not Cover
294,64,7,240,5,-1,Not Cover
295,64,7,240,10,-1,Not Cover
296,64,7,240,15,-1,Not Cover
297,64,7,240,20,-1,Not Cover
298,64,7,240,25,-1,Not Cover
299,64,7,240,30,-1,Not Cover
300,64,7,300,5,-1,Not Cover
301,64,7,300,10,-1,Not Cover
302,64,7,300,15,-1,Not Cover
303,64,7,300,20,-1,Not Cover
304,64,7,300,25,-1,Not Cover
305,64,7,300,30,-1,Not Cover
306,64,7,360,5,-1,Not Cover
307,64,7,360,10,-1,Not Cover
308,64,7,360,15,-1,Not Cover
309,64,7,360,20,-1,Not Cover
310,64,7,360,25,-1,Not Cover
311,64,7,360,30,-1,Not Cover
312,64,7,420,5,-1,Not Cover
313,64,7,420,10,-1,Not Cover
314,64,7,420,15,-1,Not Cover
315,64,7,420,20,-1,Not Cover
316,64,7,420,25,-1,Not Cover
317,64,7,420,30,-1,Not Cover
318,64,7,480,5,-1,Not Cover
319,64,7,480,10,-1,Not Cover
320,64,7,480,15,-1,Not Cover
321,64,7,480,20,-1,Not Cover
322,64,7,480,25,-1,Not Cover
323,64,7,480,30,-1,Not Cover
324,64,7,540,5,-1,Not Cover
325,64,7,540,10,-1,Not Cover
326,64,7,540,15,-1,Not Cover
327,64,7,540,20,-1,Not Cover
328,64,7,540,25,-1,Not Cover
329,64,7,540,30,-1,Not Cover
330,64,7,600,5,-1,Not Cover
331,64,7,600,10,-1,Not Cover
332,64,7,600,15,-1,Not Cover
333,64,7,600,20,-1,Not Cover
334,64,7,600,25,-1,Not Cover
335,64,7,600,30,-1,Not Cover
336,64,8,180,5,-1,Not Cover
337,64,8,180,10,-1,Not Cover
338,64,8,180,15,-1,Not Cover
339,64,8,180,20,-1,Not Cover
340,64,8,180,25,-1,Not Cover
341,64,8,180,30,-1,Not Cover
342,64,8,240,5,-1,Not Cover
343,64,8,240,10,-1,Not Cover
344,64,8,240,15,-1,Not Cover
345,64,8,240,20,-1,Not Cover
346,64,8,240,25,-1,Not Cover
347,64,8,240,30,-1,Not Cover
348,64,8,300,5,-1,Not Cover
349,64,8,300,10,-1,Not Cover
350,64,8,300,15,-1,Not Cover
351,64,8,300,20,-1,Not Cover
352,64,8,300,25,-1,Not Cover
353,64,8,300,30,-1,Not Cover
354,64,8,360,5,-1,Not Cover
355,64,8,360,10,-1,Not Cover
356,64,8,360,15,-1,Not Cover
357,64,8,360,20,-1,Not Cover
358,64,8,360,25,-1,Not Cover
359,64,8,360,30,-1,Not Cover
360,64,8,420,5,-1,Not Cover
361,64,8,420,10,-1,Not Cover
362,64,8,420,15,-1,Not Cover
363,64,8,420,20,-1,Not Cover
364,64,8,420,25,-1,Not Cover
365,64,8,420,30,-1,Not Cover
366,64,8,480,5,-1,Not Cover
367,64,8,480,10,-1,Not Cover
368,64,8,480,15,-1,Not Cover
369,64,8,480,20,-1,Not Cover
370,64,8,480,25,-1,Not Cover
371,64,8,480,30,-1,Not Cover
372,64,8,540,5,-1,Not Cover
373,64,8,540,10,-1,Not Cover
374,64,8,540,15,-1,Not Cover
375,64,8,540,20,-1,Not Cover
376,64,8,540,25,-1,Not Cover
377,64,8,540,30,-1,Not Cover
378,64,8,600,5,-1,Not Cover
379,64,8,600,10,-1,Not Cover
380,64,8,600,15,-1,Not Cover
381,64,8,600,20,-1,Not Cover
382,64,8,600,25,-1,Not Cover
383,64,8,600,30,-1,Not Cover
384,64,9,180,5,-1,Not Cover
385,64,9,180,10,-1,Not Cover
386,64,9,180,15,-1,Not Cover
387,64,9,180,20,-1,Not Cover
388,64,9,180,25,-1,Not Cover
389,64,9,180,30,-1,Not Cover
390,64,9,240,5,-1,Not Cover
391,64,9,240,10,-1,Not Cover
392,64,9,240,15,-1,Not Cover
393,64,9,240,20,-1,Not Cover
394,64,9,240,25,-1,Not Cover
395,64,9,240,30,-1,Not Cover
396,64,9,300,5,-1,Not Cover
397,64,9,300,10,-1,Not Cover
398,64,9,300,15,-1,Not Cover
399,64,9,300,20,-1,Not Cover
400,64,9,300,25,-1,Not Cover
401,64,9,300,30,-1,Not Cover
402,64,9,360,5,-1,Not Cover
403,64,9,360,10,-1,Not Cover
404,64,9,360,15,-1,Not Cover
405,64,9,360,20,-1,Not Cover
406,64,9,360,25,-1,Not Cover
407,64,9,360,30,-1,Not Cover
408,64,9,420,5,-1,Not Cover
409,64,9,420,10,-1,Not Cover
410,64,9,420,15,-1,Not Cover
411,64,9,420,20,-1,Not Cover
412,64,9,420,25,-1,Not Cover
413,64,9,420,30,-1,Not Cover
414,64,9,480,5,-1,Not Cover
415,64,9,480,10,-1,Not Cover
416,64,9,480,15,-1,Not Cover
417,64,9,480,20,-1,Not Cover
418,64,9,480,25,-1,Not Cover
419,64,9,480,30,-1,Not Cover
420,64,9,540,5,-1,Not Cover
421,64,9,540,10,-1,Not Cover
422,64,9,540,15,-1,Not Cover
423,64,9,540,20,-1,Not Cover
424,64,9,540,25,-1,Not Cover
425,64,9,540,30,-1,Not Cover
426,64,9,600,5,-1,Not Cover
427,64,9,600,10,-1,Not Cover
428,64,9,600,15,-1,Not Cover
429,64,9,600,20,-1,Not Cover
430,64,9,600,25,-1,Not Cover
431,64,9,600,30,-1,Not Cover
432,64,10,180,5,-1,Not Cover
433,64,10,180,10,-1,Not Cover
434,64,10,180,15,-1,Not Cover
435,64,10,180,20,-1,Not Cover
436,64,10,180,25,-1,Not Cover
437,64,10,180,30,-1,Not Cover
438,64,10,240,5,-1,Not Cover
439,64,10,240,10,-1,Not Cover
440,64,10,240,15,-1,Not Cover
441,64,10,240,20,-1,Not Cover
442,64,10,240,25,-1,Not Cover
443,64,10,240,30,-1,Not Cover
444,64,10,300,5,-1,Not Cover
445,64,10,300,10,-1,Not Cover
446,64,10,300,15,-1,Not Cover
447,64,10,300,20,-1,Not Cover
448,64,10,300,25,-1,Not Cover
449,64,10,300,30,-1,Not Cover
450,64,10,360,5,-1,Not Cover
451,64,10,360,10,-1,Not Cover
452,64,10,360,15,-1,Not Cover
453,64,10,360,20,-1,Not Cover
454,64,10,360,25,-1,Not Cover
455,64,10,360,30,-1,Not Cover
456,64,10,420,5,-1,Not Cover
457,64,10,420,10,-1,Not Cover
458,64,10,420,15,-1,Not Cover
459,64,10,420,20,-1,Not Cover
460,64,10,420,25,-1,Not Cover
461,64,10,420,30,-1,Not Cover
462,64,10,480,5,-1,Not Cover
463,64,10,480,10,-1,Not Cover
464,64,10,480,15,-1,Not Cover
465,64,10,480,20,-1,Not Cover
466,64,10,480,25,-1,Not Cover
467,64,10,480,30,-1,Not Cover
468,64,10,540,5,-1,Not Cover
469,64,10,540,10,-1,Not Cover
470,64,10,540,15,-1,Not Cover
471,64,10,540,20,-1,Not Cover
472,64,10,540,25,-1,Not Cover
473,64,10,540,30,-1,Not Cover
474,64,10,600,5,-1,Not Cover
475,64,10,600,10,-1,Not Cover
476,64,10,600,15,-1,Not Cover
477,64,10,600,20,-1,Not Cover
478,64,10,600,25,-1,Not Cover
479,64,10,600,30,-1,Not Cover
480,64,15,180,5,-1,Not Cover
481,64,15,180,10,-1,Not Cover
482,64,15,180,15,-1,Not Cover
483,64,15,180,20,-1,Not Cover
484,64,15,180,25,-1,Not Cover
485,64,15,180,30,-1,Not Cover
486,64,15,240,5,-1,Not Cover
487,64,15,240,10,-1,Not Cover
488,64,15,240,15,-1,Not Cover
489,64,15,240,20,-1,Not Cover
490,64,15,240,25,-1,Not Cover
491,64,15,240,30,-1,Not Cover
492,64,15,300,5,-1,Not Cover
493,64,15,300,10,-1,Not Cover
494,64,15,300,15,-1,Not Cover
495,64,15,300,20,-1,Not Cover
496,64,15,300,25,-1,Not Cover
497,64,15,300,30,-1,Not Cover
498,64,15,360,5,-1,Not Cover
499,64,15,360,10,-1,Not Cover
500,64,15,360,15,-1,Not Cover
501,64,15,360,20,-1,Not Cover
502,64,15,360,25,-1,Not Cover
503,64,15,360,30,-1,Not Cover
504,64,15,420,5,-1,Not Cover
505,64,15,420,10,-1,Not Cover
506,64,15,420,15,-1,Not Cover
507,64,15,420,20,-1,Not Cover
508,64,15,420,25,-1,Not Cover
509,64,15,420,30,-1,Not Cover
510,64,15,480,5,-1,Not Cover
511,64,15,480,10,-1,Not Cover
512,64,15,480,15,-1,Not Cover
513,64,15,480,20,-1,Not Cover
514,64,15,480,25,-1,Not Cover
515,64,15,480,30,-1,Not Cover
516,64,15,540,5,-1,Not Cover
517,64,15,540,10,-1,Not Cover
518,64,15,540,15,-1,Not Cover
519,64,15,540,20,-1,Not Cover
520,64,15,540,25,-1,Not Cover
521,64,15,540,30,-1,Not Cover
522,64,15,600,5,-1,Not Cover
523,64,15,600,10,-1,Not Cover
524,64,15,600,15,-1,Not Cover
525,64,15,600,20,-1,Not Cover
526,64,15,600,25,-1,Not Cover
527,64,15,600,30,-1,Not Cover
528,64,20,180,5,-1,Not Cover
529,64,20,180,10,-1,Not Cover
530,64,20,180,15,-1,Not Cover
531,64,20,180,20,-1,Not Cover
532,64,20,180,25,-1,Not Cover
533,64,20,180,30,-1,Not Cover
534,64,20,240,5,-1,Not Cover
535,64,20,240,10,-1,Not Cover
536,64,20,240,15,-1,Not Cover
537,64,20,240,20,-1,Not Cover
538,64,20,240,25,-1,Not Cover
539,64,20,240,30,-1,Not Cover
540,64,20,300,5,-1,Not Cover
541,64,20,300,10,-1,Not Cover
542,64,20,300,15,-1,Not Cover
543,64,20,300,20,-1,Not Cover
544,64,20,300,25,-1,Not Cover
545,64,20,300,30,-1,Not Cover
546,64,20,360,5,-1,Not Cover
547,64,20,360,10,-1,Not Cover
548,64,20,360,15,-1,Not Cover
549,64,20,360,20,-1,Not Cover
550,64,20,360,25,-1,Not Cover
551,64,20,360,30,-1,Not Cover
552,64,20,420,5,-1,Not Cover
553,64,20,420,10,-1,Not Cover
554,64,20,420,15,-1,Not Cover
555,64,20,420,20,-1,Not Cover
556,64,20,420,25,-1,Not Cover
557,64,20,420,30,-1,Not Cover
558,64,20,480,5,809.0,Optimal
559,64,20,480,10,-1,Not Cover
560,64,20,480,15,-1,Not Cover
561,64,20,480,20,-1,Not Cover
562,64,20,480,25,-1,Not Cover
563,64,20,480,30,-1,Not Cover
564,64,20,540,5,809.0,Optimal
565,64,20,540,10,-1,Not Cover
566,64,20,540,15,-1,Not Cover
567,64,20,540,20,-1,Not Cover
568,64,20,540,25,-1,Not Cover
569,64,20,540,30,-1,Not Cover
570,64,20,600,5,809.0,Optimal
571,64,20,600,10,1616.0,Optimal
572,64,20,600,15,-1,Not Cover
573,64,20,600,20,-1,Not Cover
574,64,20,600,25,-1,Not Cover
575,64,20,600,30,-1,Not Cover
576,64,25,180,5,-1,Not Cover
577,64,25,180,10,-1,Not Cover
578,64,25,180,15,-1,Not Cover
579,64,25,180,20,-1,Not Cover
580,64,25,180,25,-1,Not Cover
581,64,25,180,30,-1,Not Cover
582,64,25,240,5,-1,Not Cover
583,64,25,240,10,-1,Not Cover
584,64,25,240,15,-1,Not Cover
585,64,25,240,20,-1,Not Cover
586,64,25,240,25,-1,Not Cover
587,64,25,240,30,-1,Not Cover
588,64,25,300,5,-1,Not Cover
589,64,25,300,10,-1,Not Cover
590,64,25,300,15,-1,Not Cover
591,64,25,300,20,-1,Not Cover
592,64,25,300,25,-1,Not Cover
593,64,25,300,30,-1,Not Cover
594,64,25,360,5,-1,Not Cover
595,64,25,360,10,-1,Not Cover
596,64,25,360,15,-1,Not Cover
597,64,25,360,20,-1,Not Cover
598,64,25,360,25,-1,Not Cover
599,64,25,360,30,-1,Not Cover
600,64,25,420,5,1026.0,Optimal
601,64,25,420,10,-1,Not Cover
602,64,25,420,15,-1,Not Cover
603,64,25,420,20,-1,Not Cover
604,64,25,420,25,-1,Not Cover
605,64,25,420,30,-1,Not Cover
606,64,25,480,5,1026.0,Optimal
607,64,25,480,10,-1,Not Cover
608,64,25,480,15,-1,Not Cover
609,64,25,480,20,-1,Not Cover
610,64,25,480,25,-1,Not Cover
611,64,25,480,30,-1,Not Cover
612,64,25,540,5,1026.0,Optimal
613,64,25,540,10,2054.0,Optimal
614,64,25,540,15,-1,Not Cover
615,64,25,540,20,-1,Not Cover
616,64,25,540,25,-1,Not Cover
617,64,25,540,30,-1,Not Cover
618,64,25,600,5,1026.0,Optimal
619,64,25,600,10,2054.0,Optimal
620,64,25,600,15,3082.0,Optimal
621,64,25,600,20,-1,Not Cover
622,64,25,600,25,-1,Not Cover
623,64,25,600,30,-1,Not Cover
624,64,30,180,5,-1,Not Cover
625,64,30,180,10,-1,Not Cover
626,64,30,180,15,-1,Not Cover
627,64,30,180,20,-1,Not Cover
628,64,30,180,25,-1,Not Cover
629,64,30,180,30,-1,Not Cover
630,64,30,240,5,-1,Not Cover
631,64,30,240,10,-1,Not Cover
632,64,30,240,15,-1,Not Cover
633,64,30,240,20,-1,Not Cover
634,64,30,240,25,-1,Not Cover
635,64,30,240,30,-1,Not Cover
636,64,30,300,5,-1,Not Cover
637,64,30,300,10,-1,Not Cover
638,64,30,300,15,-1,Not Cover
639,64,30,300,20,-1,Not Cover
640,64,30,300,25,-1,Not Cover
641,64,30,300,30,-1,Not Cover
642,64,30,360,5,-1,Not Solved
643,64,30,360,10,-1,Not Cover
644,64,30,360,15,-1,Not Cover
645,64,30,360,20,-1,Not Cover
646,64,30,360,25,-1,Not Cover
647,64,30,360,30,-1,Not Cover
648,64,30,420,5,1267.0,Optimal
649,64,30,420,10,-1,Not Cover
650,64,30,420,15,-1,Not Cover
651,64,30,420,20,-1,Not Cover
652,64,30,420,25,-1,Not Cover
653,64,30,420,30,-1,Not Cover
654,64,30,480,5,1267.0,Optimal
655,64,30,480,10,2540.0,Optimal
656,64,30,480,15,-1,Not Cover
657,64,30,480,20,-1,Not Cover
658,64,30,480,25,-1,Not Cover
659,64,30,480,30,-1,Not Cover
660,64,30,540,5,1267.0,Optimal
661,64,30,540,10,2540.0,Optimal
662,64,30,540,15,-1,Not Cover
663,64,30,540,20,-1,Not Cover
664,64,30,540,25,-1,Not Cover
665,64,30,540,30,-1,Not Cover
666,64,30,600,5,1267.0,Optimal
667,64,30,600,10,2540.0,Optimal
668,64,30,600,15,3809.0,Optimal
669,64,30,600,20,-1,Not Cover
670,64,30,600,25,-1,Not Cover
671,64,30,600,30,-1,Not Cover
672,64,35,180,5,-1,Not Cover
673,64,35,180,10,-1,Not Cover
674,64,35,180,15,-1,Not Cover
675,64,35,180,20,-1,Not Cover
676,64,35,180,25,-1,Not Cover
677,64,35,180,30,-1,Not Cover
678,64,35,240,5,-1,Not Cover
679,64,35,240,10,-1,Not Cover
680,64,35,240,15,-1,Not Cover
681,64,35,240,20,-1,Not Cover
682,64,35,240,25,-1,Not Cover
683,64,35,240,30,-1,Not Cover
684,64,35,300,5,-1,Not Cover
685,64,35,300,10,-1,Not Cover
686,64,35,300,15,-1,Not Cover
687,64,35,300,20,-1,Not Cover
688,64,35,300,25,-1,Not Cover
689,64,35,300,30,-1,Not Cover
690,64,35,360,5,-1,Not Solved
691,64,35,360,10,-1,Not Cover
692,64,35,360,15,-1,Not Cover
693,64,35,360,20,-1,Not Cover
694,64,35,360,25,-1,Not Cover
695,64,35,360,30,-1,Not Cover
696,64,35,420,5,1564.0,Optimal
697,64,35,420,10,-1,Not Solved
698,64,35,420,15,-1,Not Cover
699,64,35,420,20,-1,Not Cover
700,64,35,420,25,-1,Not Cover
701,64,35,420,30,-1,Not Cover
702,64,35,480,5,1536.0,Optimal
703,64,35,480,10,3082.0,Optimal
704,64,35,480,15,-1,Not Cover
705,64,35,480,20,-1,Not Cover
706,64,35,480,25,-1,Not Cover
707,64,35,480,30,-1,Not Cover
708,64,35,540,5,1536.0,Optimal
709,64,35,540,10,3082.0,Optimal
710,64,35,540,15,4620.0,Optimal
711,64,35,540,20,-1,Not Cover
712,64,35,540,25,-1,Not Cover
713,64,35,540,30,-1,Not Cover
714,64,35,600,5,1536.0,Optimal
715,64,35,600,10,3082.0,Optimal
716,64,35,600,15,4620.0,Optimal
717,64,35,600,20,-1,Not Cover
718,64,35,600,25,-1,Not Cover
719,64,35,600,30,-1,Not Cover
720,64,40,180,5,-1,Not Cover
721,64,40,180,10,-1,Not Cover
722,64,40,180,15,-1,Not Cover
723,64,40,180,20,-1,Not Cover
724,64,40,180,25,-1,Not Cover
725,64,40,180,30,-1,Not Cover
726,64,40,240,5,-1,Not Cover
727,64,40,240,10,-1,Not Cover
728,64,40,240,15,-1,Not Cover
729,64,40,240,20,-1,Not Cover
730,64,40,240,25,-1,Not Cover
731,64,40,240,30,-1,Not Cover
