,node_number,drone_number,capacity_of_drones,arc_weight,result,type
229,25,5,540,10,-1,Not Cover
230,25,5,540,15,-1,Not Cover
231,25,5,540,20,-1,Not Cover
232,25,5,540,25,-1,Not Cover
233,25,5,540,30,-1,Not Cover
234,25,5,600,5,-1,Not Cover
235,25,5,600,10,-1,Not Cover
236,25,5,600,15,-1,Not Cover
237,25,5,600,20,-1,Not Cover
238,25,5,600,25,-1,Not Cover
239,25,5,600,30,-1,Not Cover
240,25,6,180,5,-1,Not Cover
241,25,6,180,10,-1,Not Cover
242,25,6,180,15,-1,Not Cover
243,25,6,180,20,-1,Not Cover
244,25,6,180,25,-1,Not Cover
245,25,6,180,30,-1,Not Cover
246,25,6,240,5,-1,Not Cover
247,25,6,240,10,-1,Not Cover
248,25,6,240,15,-1,Not Cover
249,25,6,240,20,-1,Not Cover
250,25,6,240,25,-1,Not Cover
251,25,6,240,30,-1,Not Cover
252,25,6,300,5,-1,Not Cover
253,25,6,300,10,-1,Not Cover
254,25,6,300,15,-1,Not Cover
255,25,6,300,20,-1,Not Cover
256,25,6,300,25,-1,Not Cover
257,25,6,300,30,-1,Not Cover
258,25,6,360,5,-1,Not Cover
259,25,6,360,10,-1,Not Cover
260,25,6,360,15,-1,Not Cover
261,25,6,360,20,-1,Not Cover
262,25,6,360,25,-1,Not Cover
263,25,6,360,30,-1,Not Cover
264,25,6,420,5,-1,Not Cover
265,25,6,420,10,-1,Not Cover
266,25,6,420,15,-1,Not Cover
267,25,6,420,20,-1,Not Cover
268,25,6,420,25,-1,Not Cover
269,25,6,420,30,-1,Not Cover
270,25,6,480,5,-1,Not Cover
271,25,6,480,10,-1,Not Cover
272,25,6,480,15,-1,Not Cover
273,25,6,480,20,-1,Not Cover
274,25,6,480,25,-1,Not Cover
275,25,6,480,30,-1,Not Cover
276,25,6,540,5,-1,Not Cover
277,25,6,540,10,-1,Not Cover
278,25,6,540,15,-1,Not Cover
279,25,6,540,20,-1,Not Cover
280,25,6,540,25,-1,Not Cover
281,25,6,540,30,-1,Not Cover
282,25,6,600,5,186.0,Optimal
283,25,6,600,10,-1,Not Cover
284,25,6,600,15,-1,Not Cover
285,25,6,600,20,-1,Not Cover
286,25,6,600,25,-1,Not Cover
287,25,6,600,30,-1,Not Cover
288,25,7,180,5,-1,Not Cover
289,25,7,180,10,-1,Not Cover
290,25,7,180,15,-1,Not Cover
291,25,7,180,20,-1,Not Cover
292,25,7,180,25,-1,Not Cover
293,25,7,180,30,-1,Not Cover
294,25,7,240,5,-1,Not Cover
295,25,7,240,10,-1,Not Cover
296,25,7,240,15,-1,Not Cover
297,25,7,240,20,-1,Not Cover
298,25,7,240,25,-1,Not Cover
299,25,7,240,30,-1,Not Cover
300,25,7,300,5,-1,Not Cover
301,25,7,300,10,-1,Not Cover
302,25,7,300,15,-1,Not Cover
303,25,7,300,20,-1,Not Cover
304,25,7,300,25,-1,Not Cover
305,25,7,300,30,-1,Not Cover
306,25,7,360,5,-1,Not Cover
307,25,7,360,10,-1,Not Cover
308,25,7,360,15,-1,Not Cover
309,25,7,360,20,-1,Not Cover
310,25,7,360,25,-1,Not Cover
311,25,7,360,30,-1,Not Cover
312,25,7,420,5,-1,Not Cover
313,25,7,420,10,-1,Not Cover
314,25,7,420,15,-1,Not Cover
315,25,7,420,20,-1,Not Cover
316,25,7,420,25,-1,Not Cover
