,node_number,drone_number,capacity_of_drones,arc_weight,result,type
200,81,5,240,15,-1,Not Cover
201,81,5,240,20,-1,Not Cover
202,81,5,240,25,-1,Not Cover
203,81,5,240,30,-1,Not Cover
204,81,5,300,5,-1,Not Cover
205,81,5,300,10,-1,Not Cover
206,81,5,300,15,-1,Not Cover
207,81,5,300,20,-1,Not Cover
208,81,5,300,25,-1,Not Cover
209,81,5,300,30,-1,Not Cover
210,81,5,360,5,-1,Not Cover
211,81,5,360,10,-1,Not Cover
212,81,5,360,15,-1,Not Cover
213,81,5,360,20,-1,Not Cover
214,81,5,360,25,-1,Not Cover
215,81,5,360,30,-1,Not Cover
216,81,5,420,5,-1,Not Cover
217,81,5,420,10,-1,Not Cover
218,81,5,420,15,-1,Not Cover
219,81,5,420,20,-1,Not Cover
220,81,5,420,25,-1,Not Cover
221,81,5,420,30,-1,Not Cover
222,81,5,480,5,-1,Not Cover
223,81,5,480,10,-1,Not Cover
224,81,5,480,15,-1,Not Cover
225,81,5,480,20,-1,Not Cover
226,81,5,480,25,-1,Not Cover
227,81,5,480,30,-1,Not Cover
228,81,5,540,5,-1,Not Cover
229,81,5,540,10,-1,Not Cover
230,81,5,540,15,-1,Not Cover
231,81,5,540,20,-1,Not Cover
232,81,5,540,25,-1,Not Cover
233,81,5,540,30,-1,Not Cover
234,81,5,600,5,-1,Not Cover
235,81,5,600,10,-1,Not Cover
236,81,5,600,15,-1,Not Cover
237,81,5,600,20,-1,Not Cover
238,81,5,600,25,-1,Not Cover
239,81,5,600,30,-1,Not Cover
240,81,6,180,5,-1,Not Cover
241,81,6,180,10,-1,Not Cover
242,81,6,180,15,-1,Not Cover
243,81,6,180,20,-1,Not Cover
244,81,6,180,25,-1,Not Cover
245,81,6,180,30,-1,Not Cover
246,81,6,240,5,-1,Not Cover
247,81,6,240,10,-1,Not Cover
248,81,6,240,15,-1,Not Cover
249,81,6,240,20,-1,Not Cover
250,81,6,240,25,-1,Not Cover
251,81,6,240,30,-1,Not Cover
252,81,6,300,5,-1,Not Cover
253,81,6,300,10,-1,Not Cover
254,81,6,300,15,-1,Not Cover
255,81,6,300,20,-1,Not Cover
256,81,6,300,25,-1,Not Cover
257,81,6,300,30,-1,Not Cover
258,81,6,360,5,-1,Not Cover
259,81,6,360,10,-1,Not Cover
260,81,6,360,15,-1,Not Cover
261,81,6,360,20,-1,Not Cover
262,81,6,360,25,-1,Not Cover
263,81,6,360,30,-1,Not Cover
264,81,6,420,5,-1,Not Cover
265,81,6,420,10,-1,Not Cover
266,81,6,420,15,-1,Not Cover
267,81,6,420,20,-1,Not Cover
268,81,6,420,25,-1,Not Cover
269,81,6,420,30,-1,Not Cover
270,81,6,480,5,-1,Not Cover
271,81,6,480,10,-1,Not Cover
272,81,6,480,15,-1,Not Cover
273,81,6,480,20,-1,Not Cover
274,81,6,480,25,-1,Not Cover
275,81,6,480,30,-1,Not Cover
276,81,6,540,5,-1,Not Cover
277,81,6,540,10,-1,Not Cover
278,81,6,540,15,-1,Not Cover
279,81,6,540,20,-1,Not Cover
280,81,6,540,25,-1,Not Cover
281,81,6,540,30,-1,Not Cover
282,81,6,600,5,-1,Not Cover
283,81,6,600,10,-1,Not Cover
284,81,6,600,15,-1,Not Cover
285,81,6,600,20,-1,Not Cover
286,81,6,600,25,-1,Not Cover
287,81,6,600,30,-1,Not Cover
288,81,7,180,5,-1,Not Cover
289,81,7,180,10,-1,Not Cover
290,81,7,180,15,-1,Not Cover
291,81,7,180,20,-1,Not Cover
292,81,7,180,25,-1,Not Cover
293,81,7,180,30,-1,Not Cover
294,81,7,240,5,-1,Not Cover
295,81,7,240,10,-1,Not Cover
296,81,7,240,15,-1,Not Cover
297,81,7,240,20,-1,Not Cover
298,81,7,240,25,-1,Not Cover
299,81,7,240,30,-1,Not Cover
300,81,7,300,5,-1,Not Cover
301,81,7,300,10,-1,Not Cover
302,81,7,300,15,-1,Not Cover
303,81,7,300,20,-1,Not Cover
304,81,7,300,25,-1,Not Cover
305,81,7,300,30,-1,Not Cover
306,81,7,360,5,-1,Not Cover
307,81,7,360,10,-1,Not Cover
308,81,7,360,15,-1,Not Cover
309,81,7,360,20,-1,Not Cover
310,81,7,360,25,-1,Not Cover
311,81,7,360,30,-1,Not Cover
312,81,7,420,5,-1,Not Cover
313,81,7,420,10,-1,Not Cover
314,81,7,420,15,-1,Not Cover
315,81,7,420,20,-1,Not Cover
316,81,7,420,25,-1,Not Cover
317,81,7,420,30,-1,Not Cover
318,81,7,480,5,-1,Not Cover
319,81,7,480,10,-1,Not Cover
320,81,7,480,15,-1,Not Cover
321,81,7,480,20,-1,Not Cover
322,81,7,480,25,-1,Not Cover
323,81,7,480,30,-1,Not Cover
324,81,7,540,5,-1,Not Cover
325,81,7,540,10,-1,Not Cover
326,81,7,540,15,-1,Not Cover
327,81,7,540,20,-1,Not Cover
328,81,7,540,25,-1,Not Cover
329,81,7,540,30,-1,Not Cover
330,81,7,600,5,-1,Not Cover
331,81,7,600,10,-1,Not Cover
332,81,7,600,15,-1,Not Cover
333,81,7,600,20,-1,Not Cover
334,81,7,600,25,-1,Not Cover
335,81,7,600,30,-1,Not Cover
336,81,8,180,5,-1,Not Cover
337,81,8,180,10,-1,Not Cover
338,81,8,180,15,-1,Not Cover
339,81,8,180,20,-1,Not Cover
340,81,8,180,25,-1,Not Cover
341,81,8,180,30,-1,Not Cover
342,81,8,240,5,-1,Not Cover
343,81,8,240,10,-1,Not Cover
344,81,8,240,15,-1,Not Cover
345,81,8,240,20,-1,Not Cover
346,81,8,240,25,-1,Not Cover
347,81,8,240,30,-1,Not Cover
348,81,8,300,5,-1,Not Cover
349,81,8,300,10,-1,Not Cover
350,81,8,300,15,-1,Not Cover
351,81,8,300,20,-1,Not Cover
352,81,8,300,25,-1,Not Cover
353,81,8,300,30,-1,Not Cover
354,81,8,360,5,-1,Not Cover
355,81,8,360,10,-1,Not Cover
356,81,8,360,15,-1,Not Cover
357,81,8,360,20,-1,Not Cover
358,81,8,360,25,-1,Not Cover
359,81,8,360,30,-1,Not Cover
360,81,8,420,5,-1,Not Cover
361,81,8,420,10,-1,Not Cover
362,81,8,420,15,-1,Not Cover
363,81,8,420,20,-1,Not Cover
364,81,8,420,25,-1,Not Cover
365,81,8,420,30,-1,Not Cover
366,81,8,480,5,-1,Not Cover
367,81,8,480,10,-1,Not Cover
368,81,8,480,15,-1,Not Cover
369,81,8,480,20,-1,Not Cover
370,81,8,480,25,-1,Not Cover
371,81,8,480,30,-1,Not Cover
372,81,8,540,5,-1,Not Cover
373,81,8,540,10,-1,Not Cover
374,81,8,540,15,-1,Not Cover
375,81,8,540,20,-1,Not Cover
376,81,8,540,25,-1,Not Cover
377,81,8,540,30,-1,Not Cover
378,81,8,600,5,-1,Not Cover
379,81,8,600,10,-1,Not Cover
380,81,8,600,15,-1,Not Cover
381,81,8,600,20,-1,Not Cover
382,81,8,600,25,-1,Not Cover
383,81,8,600,30,-1,Not Cover
384,81,9,180,5,-1,Not Cover
385,81,9,180,10,-1,Not Cover
386,81,9,180,15,-1,Not Cover
387,81,9,180,20,-1,Not Cover
388,81,9,180,25,-1,Not Cover
389,81,9,180,30,-1,Not Cover
390,81,9,240,5,-1,Not Cover
391,81,9,240,10,-1,Not Cover
392,81,9,240,15,-1,Not Cover
393,81,9,240,20,-1,Not Cover
394,81,9,240,25,-1,Not Cover
395,81,9,240,30,-1,Not Cover
396,81,9,300,5,-1,Not Cover
397,81,9,300,10,-1,Not Cover
398,81,9,300,15,-1,Not Cover
399,81,9,300,20,-1,Not Cover
400,81,9,300,25,-1,Not Cover
401,81,9,300,30,-1,Not Cover
402,81,9,360,5,-1,Not Cover
403,81,9,360,10,-1,Not Cover
404,81,9,360,15,-1,Not Cover
405,81,9,360,20,-1,Not Cover
406,81,9,360,25,-1,Not Cover
407,81,9,360,30,-1,Not Cover
408,81,9,420,5,-1,Not Cover
409,81,9,420,10,-1,Not Cover
410,81,9,420,15,-1,Not Cover
411,81,9,420,20,-1,Not Cover
412,81,9,420,25,-1,Not Cover
413,81,9,420,30,-1,Not Cover
414,81,9,480,5,-1,Not Cover
415,81,9,480,10,-1,Not Cover
416,81,9,480,15,-1,Not Cover
417,81,9,480,20,-1,Not Cover
418,81,9,480,25,-1,Not Cover
419,81,9,480,30,-1,Not Cover
420,81,9,540,5,-1,Not Cover
421,81,9,540,10,-1,Not Cover
422,81,9,540,15,-1,Not Cover
423,81,9,540,20,-1,Not Cover
424,81,9,540,25,-1,Not Cover
425,81,9,540,30,-1,Not Cover
426,81,9,600,5,-1,Not Cover
427,81,9,600,10,-1,Not Cover
428,81,9,600,15,-1,Not Cover
429,81,9,600,20,-1,Not Cover
430,81,9,600,25,-1,Not Cover
431,81,9,600,30,-1,Not Cover
432,81,10,180,5,-1,Not Cover
433,81,10,180,10,-1,Not Cover
434,81,10,180,15,-1,Not Cover
435,81,10,180,20,-1,Not Cover
436,81,10,180,25,-1,Not Cover
437,81,10,180,30,-1,Not Cover
438,81,10,240,5,-1,Not Cover
439,81,10,240,10,-1,Not Cover
440,81,10,240,15,-1,Not Cover
441,81,10,240,20,-1,Not Cover
442,81,10,240,25,-1,Not Cover
443,81,10,240,30,-1,Not Cover
444,81,10,300,5,-1,Not Cover
445,81,10,300,10,-1,Not Cover
446,81,10,300,15,-1,Not Cover
447,81,10,300,20,-1,Not Cover
448,81,10,300,25,-1,Not Cover
449,81,10,300,30,-1,Not Cover
450,81,10,360,5,-1,Not Cover
451,81,10,360,10,-1,Not Cover
452,81,10,360,15,-1,Not Cover
453,81,10,360,20,-1,Not Cover
454,81,10,360,25,-1,Not Cover
455,81,10,360,30,-1,Not Cover
456,81,10,420,5,-1,Not Cover
457,81,10,420,10,-1,Not Cover
458,81,10,420,15,-1,Not Cover
459,81,10,420,20,-1,Not Cover
460,81,10,420,25,-1,Not Cover
461,81,10,420,30,-1,Not Cover
462,81,10,480,5,-1,Not Cover
463,81,10,480,10,-1,Not Cover
464,81,10,480,15,-1,Not Cover
465,81,10,480,20,-1,Not Cover
466,81,10,480,25,-1,Not Cover
467,81,10,480,30,-1,Not Cover
468,81,10,540,5,-1,Not Cover
469,81,10,540,10,-1,Not Cover
470,81,10,540,15,-1,Not Cover
471,81,10,540,20,-1,Not Cover
472,81,10,540,25,-1,Not Cover
473,81,10,540,30,-1,Not Cover
474,81,10,600,5,-1,Not Cover
475,81,10,600,10,-1,Not Cover
476,81,10,600,15,-1,Not Cover
477,81,10,600,20,-1,Not Cover
478,81,10,600,25,-1,Not Cover
479,81,10,600,30,-1,Not Cover
480,81,15,180,5,-1,Not Cover
481,81,15,180,10,-1,Not Cover
482,81,15,180,15,-1,Not Cover
483,81,15,180,20,-1,Not Cover
484,81,15,180,25,-1,Not Cover
485,81,15,180,30,-1,Not Cover
486,81,15,240,5,-1,Not Cover
487,81,15,240,10,-1,Not Cover
488,81,15,240,15,-1,Not Cover
489,81,15,240,20,-1,Not Cover
490,81,15,240,25,-1,Not Cover
491,81,15,240,30,-1,Not Cover
492,81,15,300,5,-1,Not Cover
493,81,15,300,10,-1,Not Cover
494,81,15,300,15,-1,Not Cover
495,81,15,300,20,-1,Not Cover
496,81,15,300,25,-1,Not Cover
497,81,15,300,30,-1,Not Cover
498,81,15,360,5,-1,Not Cover
499,81,15,360,10,-1,Not Cover
500,81,15,360,15,-1,Not Cover
501,81,15,360,20,-1,Not Cover
502,81,15,360,25,-1,Not Cover
503,81,15,360,30,-1,Not Cover
504,81,15,420,5,-1,Not Cover
505,81,15,420,10,-1,Not Cover
506,81,15,420,15,-1,Not Cover
507,81,15,420,20,-1,Not Cover
508,81,15,420,25,-1,Not Cover
509,81,15,420,30,-1,Not Cover
510,81,15,480,5,-1,Not Cover
511,81,15,480,10,-1,Not Cover
512,81,15,480,15,-1,Not Cover
513,81,15,480,20,-1,Not Cover
514,81,15,480,25,-1,Not Cover
515,81,15,480,30,-1,Not Cover
516,81,15,540,5,-1,Not Cover
517,81,15,540,10,-1,Not Cover
518,81,15,540,15,-1,Not Cover
519,81,15,540,20,-1,Not Cover
520,81,15,540,25,-1,Not Cover
521,81,15,540,30,-1,Not Cover
522,81,15,600,5,-1,Not Cover
523,81,15,600,10,-1,Not Cover
524,81,15,600,15,-1,Not Cover
525,81,15,600,20,-1,Not Cover
526,81,15,600,25,-1,Not Cover
527,81,15,600,30,-1,Not Cover
528,81,20,180,5,-1,Not Cover
529,81,20,180,10,-1,Not Cover
530,81,20,180,15,-1,Not Cover
531,81,20,180,20,-1,Not Cover
532,81,20,180,25,-1,Not Cover
533,81,20,180,30,-1,Not Cover
534,81,20,240,5,-1,Not Cover
535,81,20,240,10,-1,Not Cover
536,81,20,240,15,-1,Not Cover
537,81,20,240,20,-1,Not Cover
538,81,20,240,25,-1,Not Cover
539,81,20,240,30,-1,Not Cover
540,81,20,300,5,-1,Not Cover
541,81,20,300,10,-1,Not Cover
542,81,20,300,15,-1,Not Cover
543,81,20,300,20,-1,Not Cover
544,81,20,300,25,-1,Not Cover
545,81,20,300,30,-1,Not Cover
546,81,20,360,5,-1,Not Cover
547,81,20,360,10,-1,Not Cover
548,81,20,360,15,-1,Not Cover
549,81,20,360,20,-1,Not Cover
550,81,20,360,25,-1,Not Cover
551,81,20,360,30,-1,Not Cover
552,81,20,420,5,-1,Not Cover
553,81,20,420,10,-1,Not Cover
554,81,20,420,15,-1,Not Cover
555,81,20,420,20,-1,Not Cover
556,81,20,420,25,-1,Not Cover
557,81,20,420,30,-1,Not Cover
558,81,20,480,5,-1,Not Cover
559,81,20,480,10,-1,Not Cover
560,81,20,480,15,-1,Not Cover
561,81,20,480,20,-1,Not Cover
562,81,20,480,25,-1,Not Cover
563,81,20,480,30,-1,Not Cover
564,81,20,540,5,-1,Not Cover
565,81,20,540,10,-1,Not Cover
566,81,20,540,15,-1,Not Cover
567,81,20,540,20,-1,Not Cover
568,81,20,540,25,-1,Not Cover
569,81,20,540,30,-1,Not Cover
570,81,20,600,5,892.0,Optimal
571,81,20,600,10,-1,Not Cover
572,81,20,600,15,-1,Not Cover
573,81,20,600,20,-1,Not Cover
574,81,20,600,25,-1,Not Cover
575,81,20,600,30,-1,Not Cover
576,81,25,180,5,-1,Not Cover
577,81,25,180,10,-1,Not Cover
578,81,25,180,15,-1,Not Cover
579,81,25,180,20,-1,Not Cover
580,81,25,180,25,-1,Not Cover
581,81,25,180,30,-1,Not Cover
582,81,25,240,5,-1,Not Cover
583,81,25,240,10,-1,Not Cover
584,81,25,240,15,-1,Not Cover
585,81,25,240,20,-1,Not Cover
586,81,25,240,25,-1,Not Cover
587,81,25,240,30,-1,Not Cover
588,81,25,300,5,-1,Not Cover
589,81,25,300,10,-1,Not Cover
590,81,25,300,15,-1,Not Cover
591,81,25,300,20,-1,Not Cover
592,81,25,300,25,-1,Not Cover
593,81,25,300,30,-1,Not Cover
594,81,25,360,5,-1,Not Cover
595,81,25,360,10,-1,Not Cover
596,81,25,360,15,-1,Not Cover
597,81,25,360,20,-1,Not Cover
598,81,25,360,25,-1,Not Cover
599,81,25,360,30,-1,Not Cover
600,81,25,420,5,-1,Not Cover
601,81,25,420,10,-1,Not Cover
602,81,25,420,15,-1,Not Cover
603,81,25,420,20,-1,Not Cover
604,81,25,420,25,-1,Not Cover
605,81,25,420,30,-1,Not Cover
606,81,25,480,5,-1,Not Cover
607,81,25,480,10,-1,Not Cover
608,81,25,480,15,-1,Not Cover
609,81,25,480,20,-1,Not Cover
610,81,25,480,25,-1,Not Cover
611,81,25,480,30,-1,Not Cover
612,81,25,540,5,1111.0,Optimal
613,81,25,540,10,-1,Not Cover
614,81,25,540,15,-1,Not Cover
615,81,25,540,20,-1,Not Cover
616,81,25,540,25,-1,Not Cover
617,81,25,540,30,-1,Not Cover
618,81,25,600,5,1111.0,Optimal
619,81,25,600,10,-1,Not Cover
620,81,25,600,15,-1,Not Cover
621,81,25,600,20,-1,Not Cover
622,81,25,600,25,-1,Not Cover
623,81,25,600,30,-1,Not Cover
624,81,30,180,5,-1,Not Cover
625,81,30,180,10,-1,Not Cover
626,81,30,180,15,-1,Not Cover
627,81,30,180,20,-1,Not Cover
628,81,30,180,25,-1,Not Cover
629,81,30,180,30,-1,Not Cover
630,81,30,240,5,-1,Not Cover
631,81,30,240,10,-1,Not Cover
632,81,30,240,15,-1,Not Cover
633,81,30,240,20,-1,Not Cover
634,81,30,240,25,-1,Not Cover
635,81,30,240,30,-1,Not Cover
636,81,30,300,5,-1,Not Cover
637,81,30,300,10,-1,Not Cover
638,81,30,300,15,-1,Not Cover
639,81,30,300,20,-1,Not Cover
640,81,30,300,25,-1,Not Cover
641,81,30,300,30,-1,Not Cover
642,81,30,360,5,-1,Not Cover
643,81,30,360,10,-1,Not Cover
644,81,30,360,15,-1,Not Cover
645,81,30,360,20,-1,Not Cover
646,81,30,360,25,-1,Not Cover
647,81,30,360,30,-1,Not Cover
648,81,30,420,5,-1,Not Cover
649,81,30,420,10,-1,Not Cover
650,81,30,420,15,-1,Not Cover
651,81,30,420,20,-1,Not Cover
652,81,30,420,25,-1,Not Cover
653,81,30,420,30,-1,Not Cover
654,81,30,480,5,1354.0,Optimal
655,81,30,480,10,-1,Not Cover
656,81,30,480,15,-1,Not Cover
657,81,30,480,20,-1,Not Cover
658,81,30,480,25,-1,Not Cover
659,81,30,480,30,-1,Not Cover
660,81,30,540,5,1354.0,Optimal
661,81,30,540,10,-1,Not Cover
662,81,30,540,15,-1,Not Cover
663,81,30,540,20,-1,Not Cover
664,81,30,540,25,-1,Not Cover
665,81,30,540,30,-1,Not Cover
666,81,30,600,5,1354.0,Optimal
667,81,30,600,10,2714.0,Optimal
668,81,30,600,15,-1,Not Cover
669,81,30,600,20,-1,Not Cover
670,81,30,600,25,-1,Not Cover
671,81,30,600,30,-1,Not Cover
672,81,35,180,5,-1,Not Cover
673,81,35,180,10,-1,Not Cover
674,81,35,180,15,-1,Not Cover
675,81,35,180,20,-1,Not Cover
676,81,35,180,25,-1,Not Cover
677,81,35,180,30,-1,Not Cover
678,81,35,240,5,-1,Not Cover
679,81,35,240,10,-1,Not Cover
680,81,35,240,15,-1,Not Cover
681,81,35,240,20,-1,Not Cover
682,81,35,240,25,-1,Not Cover
683,81,35,240,30,-1,Not Cover
684,81,35,300,5,-1,Not Cover
685,81,35,300,10,-1,Not Cover
686,81,35,300,15,-1,Not Cover
687,81,35,300,20,-1,Not Cover
688,81,35,300,25,-1,Not Cover
689,81,35,300,30,-1,Not Cover
690,81,35,360,5,-1,Not Cover
691,81,35,360,10,-1,Not Cover
692,81,35,360,15,-1,Not Cover
693,81,35,360,20,-1,Not Cover
694,81,35,360,25,-1,Not Cover
695,81,35,360,30,-1,Not Cover
696,81,35,420,5,-1,Not Solved
697,81,35,420,10,-1,Not Cover
698,81,35,420,15,-1,Not Cover
699,81,35,420,20,-1,Not Cover
700,81,35,420,25,-1,Not Cover
701,81,35,420,30,-1,Not Cover
702,81,35,480,5,1621.0,Optimal
703,81,35,480,10,-1,Not Cover
704,81,35,480,15,-1,Not Cover
705,81,35,480,20,-1,Not Cover
706,81,35,480,25,-1,Not Cover
707,81,35,480,30,-1,Not Cover
708,81,35,540,5,1621.0,Optimal
709,81,35,540,10,3251.0,Optimal
710,81,35,540,15,-1,Not Cover
711,81,35,540,20,-1,Not Cover
712,81,35,540,25,-1,Not Cover
713,81,35,540,30,-1,Not Cover
714,81,35,600,5,1621.0,Optimal
715,81,35,600,10,3251.0,Optimal
716,81,35,600,15,-1,Not Cover
717,81,35,600,20,-1,Not Cover
718,81,35,600,25,-1,Not Cover
719,81,35,600,30,-1,Not Cover
720,81,40,180,5,-1,Not Cover
721,81,40,180,10,-1,Not Cover
722,81,40,180,15,-1,Not Cover
723,81,40,180,20,-1,Not Cover
724,81,40,180,25,-1,Not Cover
725,81,40,180,30,-1,Not Cover
726,81,40,240,5,-1,Not Cover
727,81,40,240,10,-1,Not Cover
728,81,40,240,15,-1,Not Cover
729,81,40,240,20,-1,Not Cover
730,81,40,240,25,-1,Not Cover
731,81,40,240,30,-1,Not Cover
732,81,40,300,5,-1,Not Cover
